id;cycle;s1;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s2;s20;s21;s3;s4;s5;s6;s7;s8;s9;setting1;setting2; Brake
Engine_87;106;518,67;1,3;47,5;521,23;2388,11;8135,81;8,4125;0,03;392;2388;100;642,71;38,84;23,3085;1591,92;1410,99;14,62;21,61;552,72;2388,11;9067,73;0,0003;-0,0005;0
Engine_87;107;518,67;1,3;47,56;521,39;2388,11;8136,08;8,4705;0,03;395;2388;100;642,69;38,86;23,3659;1591,23;1403,87;14,62;21,61;553,3;2388,13;9066,77;-0,0009;0,0003;0
Engine_87;108;518,67;1,3;47,6;521,42;2388,08;8143,11;8,4595;0,03;395;2388;100;642,89;38,89;23,2329;1592,07;1407,82;14,62;21,61;553,04;2388,07;9066,76;0,0013;0,0003;0
Engine_87;109;518,67;1,3;47,56;520,99;2388,12;8136,93;8,4196;0,03;392;2388;100;642,69;38,66;23,1913;1591,8;1407,67;14,62;21,61;553,28;2388,18;9067,76;0,0011;-0,0001;0
Engine_87;110;518,67;1,3;47,58;521,73;2388,15;8143,72;8,4346;0,03;393;2388;100;642,85;38,55;23,3317;1599,6;1408;14,62;21,61;553,16;2388,1;9063,96;0,0026;-0,0005;0
Engine_87;111;518,67;1,3;47,8;520,73;2388,15;8141,29;8,456;0,03;392;2388;100;643,23;38,74;23,2983;1594,8;1416,7;14,62;21,61;554,12;2388,17;9056,41;-0,0007;0,0004;0
Engine_87;112;518,67;1,3;47,67;521,65;2388,14;8136,08;8,4219;0,03;393;2388;100;642,92;38,85;23,1821;1588,67;1406,87;14,62;21,61;553,71;2388,1;9061,05;0,0009;-0,0002;0
Engine_87;113;518,67;1,3;47,94;520,94;2388,11;8139,73;8,4549;0,03;396;2388;100;642,87;38,62;23,2563;1588,2;1411,7;14,62;21,61;553,1;2388,08;9060,29;0,0015;-0,0004;0
Engine_87;114;518,67;1,3;47,6;521,3;2388,12;8139,9;8,4597;0,03;393;2388;100;642,92;38,77;23,2962;1586,95;1414,34;14,62;21,61;553,33;2388,11;9076,15;-0,0003;0,0001;0
Engine_87;115;518,67;1,3;47,86;521,63;2388,11;8141,85;8,4268;0,03;393;2388;100;643,4;38,74;23,3861;1595,55;1417,17;14,62;21,61;552,93;2388,11;9059,41;0,0048;-0,0003;0
Engine_87;116;518,67;1,3;47,68;520,76;2388,13;8142,59;8,4568;0,03;392;2388;100;642,93;38,84;23,1955;1591,74;1402,2;14,62;21,61;552,62;2388,13;9062,98;0,0013;0,0005;0
Engine_87;117;518,67;1,3;47,47;520,77;2388,11;8139,05;8,4564;0,03;394;2388;100;642,39;38,79;23,2598;1592,78;1416,93;14,62;21,61;553,65;2388,13;9058,2;-0,0025;-0,0003;0
Engine_87;118;518,67;1,3;47,39;521,31;2388,09;8143,49;8,5044;0,03;394;2388;100;643,02;38,77;23,2926;1593;1412,99;14,62;21,61;552,97;2388,13;9068,19;-0,0007;-0,0002;0
Engine_87;119;518,67;1,3;47,66;521,07;2388,14;8135,65;8,4653;0,03;393;2388;100;642,87;38,85;23,2218;1595,71;1410,54;14,62;21,61;552,75;2388,14;9060,38;-0,0005;0,0001;0
Engine_87;120;518,67;1,3;47,76;521,06;2388,12;8136,05;8,4522;0,03;393;2388;100;642,56;38,81;23,3044;1599,17;1413,6;14,62;21,61;552,86;2388,14;9054,4;0,0019;-0,0003;0
Engine_87;121;518,67;1,3;47,52;520,83;2388,16;8137,25;8,4739;0,03;394;2388;100;642,9;38,69;23,2046;1598,44;1417,71;14,62;21,61;553,27;2388,09;9059,98;0,0024;0,0002;0
Engine_87;122;518,67;1,3;47,57;520,92;2388,11;8134,52;8,4317;0,03;394;2388;100;642,29;38,67;23,2967;1596,09;1416,66;14,62;21,61;553,23;2388,12;9068,08;-0,0006;-0,0001;0
Engine_87;123;518,67;1,3;47,63;521,65;2388,09;8136,08;8,4684;0,03;393;2388;100;642,42;38,53;23,3174;1595,11;1407,54;14,62;21,61;552,65;2388,12;9061,66;-0,0039;0,0002;0
Engine_87;124;518,67;1,3;47,66;521,11;2388,17;8139,3;8,4486;0,03;393;2388;100;643,29;38,74;23,2621;1592,14;1410,78;14,62;21,61;553,59;2388,11;9057,62;0,0004;-0,0002;0
Engine_87;125;518,67;1,3;47,57;520,65;2388,14;8135,94;8,4623;0,03;396;2388;100;642,76;38,84;23,2239;1598,65;1411,23;14,62;21,61;552,76;2388,15;9057,39;0,0019;0,0004;0
Engine_87;126;518,67;1,3;47,78;521,55;2388,15;8141,26;8,4699;0,03;395;2388;100;642,32;38,6;23,2372;1592,97;1407,75;14,62;21,61;552,77;2388,17;9058;-0,0043;-0,0001;0
Engine_87;127;518,67;1,3;47,77;521,29;2388,11;8137,47;8,467;0,03;394;2388;100;642,85;38,73;23,2872;1587,79;1416,49;14,62;21,61;552,29;2388,13;9045,78;0,0004;-0,0001;0
Engine_87;128;518,67;1,3;47,75;520,61;2388,14;8138,14;8,4366;0,03;395;2388;100;642,63;38,68;23,1833;1595,88;1409,41;14,62;21,61;552,55;2388,1;9065,79;-0,0001;0,0002;0
Engine_87;129;518,67;1,3;47,67;520,7;2388,25;8136,49;8,4474;0,03;394;2388;100;643,13;38,79;23,2246;1594,4;1412,33;14,62;21,61;552,39;2388,17;9062,33;0,0033;-0,0001;0
Engine_87;130;518,67;1,3;47,59;521,31;2388,22;8139,46;8,4564;0,03;393;2388;100;642,77;38,57;23,2287;1588,47;1416,35;14,62;21,61;552,82;2388,11;9063,39;0,0037;0,0001;0
Engine_87;131;518,67;1,3;47,52;520,59;2388,1;8132,26;8,4586;0,03;394;2388;100;643,29;38,61;23,1694;1592,19;1410,21;14,62;21,61;552,5;2388,11;9054,44;0,001;0;0
Engine_87;132;518,67;1,3;47,71;520,52;2388,12;8137,98;8,4776;0,03;393;2388;100;642,94;38,8;23,2799;1598,69;1417,38;14,62;21,61;552,77;2388,15;9068,6;-0,005;-0,0002;0
Engine_87;133;518,67;1,3;47,6;520,48;2388,11;8141,27;8,4319;0,03;393;2388;100;642,57;38,52;23,2487;1600,07;1411,34;14,62;21,61;551,85;2388,2;9060,67;0,0019;-0,0003;0
Engine_87;134;518,67;1,3;47,73;520,95;2388,18;8138,19;8,4629;0,03;394;2388;100;642,86;38,7;23,1725;1589,95;1415,48;14,62;21,61;552,11;2388,14;9057,02;0,0004;0,0002;0
Engine_87;135;518,67;1,3;47,66;520,8;2388,17;8133,98;8,4226;0,03;395;2388;100;643,17;38,82;23,1578;1595,99;1417,82;14,62;21,61;552,72;2388,17;9060,22;0,0018;-0,0003;0
Engine_87;136;518,67;1,3;47,95;520,91;2388,2;8134,83;8,4773;0,03;394;2388;100;642,9;38,68;23,2105;1594,11;1414,73;14,62;21,61;552,91;2388,17;9055,95;0,0009;0,0005;0
Engine_87;137;518,67;1,3;47,48;520,99;2388,17;8140,49;8,4512;0,03;392;2388;100;643,1;38,69;23,214;1593,83;1415,8;14,62;21,61;552,92;2388,14;9056,74;0,002;-0,0003;0
Engine_87;138;518,67;1,3;47,78;520,88;2388,17;8130,91;8,4848;0,03;393;2388;100;642,63;38,8;23,2027;1590,54;1415,21;14,62;21,61;552,52;2388,15;9059,33;-0,0019;0;0
Engine_87;139;518,67;1,3;47,7;521,08;2388,16;8134,2;8,4588;0,03;396;2388;100;642,93;38,64;23,3226;1594,03;1415,12;14,62;21,61;552,69;2388,21;9060,82;-0,0011;0,0005;0
Engine_87;140;518,67;1,3;47,6;521,23;2388,19;8137,13;8,4307;0,03;395;2388;100;642,6;38,78;23,2673;1590,06;1417,36;14,62;21,61;552,66;2388,11;9057,1;0,0008;0,0001;0
Engine_87;141;518,67;1,3;47,8;520,41;2388,15;8141,51;8,4787;0,03;393;2388;100;643,16;38,86;23,1701;1597,55;1416,61;14,62;21,61;553,06;2388,16;9057,02;-0,0003;0,0003;0
Engine_87;142;518,67;1,3;47,86;521,15;2388,14;8137,92;8,4916;0,03;394;2388;100;642,99;38,68;23,2011;1588,98;1418,29;14,62;21,61;553,04;2388,19;9057,43;-0,0006;0;0
Engine_87;143;518,67;1,3;47,86;521,26;2388,17;8133,8;8,4802;0,03;394;2388;100;642,86;38,84;23,1971;1593,18;1417,63;14,62;21,61;552,85;2388,16;9060,59;-0,0003;-0,0001;0
Engine_87;144;518,67;1,3;47,77;520,47;2388,18;8129,24;8,429;0,03;394;2388;100;643,43;38,69;23,2532;1596,34;1424,61;14,62;21,61;552,38;2388,19;9056,34;0,0011;-0,0005;0
Engine_87;145;518,67;1,3;47,69;520,87;2388,18;8129,45;8,4852;0,03;393;2388;100;643,22;38,74;23,1952;1595,12;1424,86;14,62;21,61;552,26;2388,17;9059,1;-0,0028;0,0005;0
Engine_87;146;518,67;1,3;47,85;520,92;2388,19;8138,79;8,4795;0,03;395;2388;100;642,69;38,66;23,2183;1593,51;1421,96;14,62;21,61;552,17;2388,17;9060,76;0,0022;0,0004;0
Engine_87;147;518,67;1,3;47,86;520,59;2388,2;8134,56;8,494;0,03;396;2388;100;643,04;38,63;23,2563;1594,36;1413,52;14,62;21,61;551,72;2388,18;9060,48;0,001;0;0
Engine_87;148;518,67;1,3;47,79;520,81;2388,22;8131,96;8,4739;0,03;394;2388;100;643,08;38,56;23,2516;1589,78;1421,8;14,62;21,61;552,18;2388,14;9061,05;0,0014;-0,0003;0
Engine_87;149;518,67;1,3;48,01;520,86;2388,24;8130,57;8,4875;0,03;395;2388;100;643,25;38,38;23,2597;1592,62;1420,58;14,62;21,61;552,84;2388,23;9061,87;-0,0008;0,0005;0
Engine_87;150;518,67;1,3;47,95;520,58;2388,2;8134,91;8,4769;0,03;394;2388;100;643,36;38,7;23,1357;1597,6;1417,16;14,62;21,61;552,74;2388,17;9052,73;0,0009;0,0002;0
Engine_87;151;518,67;1,3;47,76;520,77;2388,16;8137,75;8,4876;0,03;393;2388;100;642,74;38,53;23,1642;1593,36;1417,63;14,62;21,61;552,06;2388,2;9052,4;0,0005;0,0001;0
Engine_87;152;518,67;1,3;48,03;520,49;2388,21;8135,47;8,4871;0,03;394;2388;100;643,45;38,63;23,2057;1600,35;1419,37;14,62;21,61;552,31;2388,24;9059,11;0,0001;0;0
Engine_87;153;518,67;1,3;47,69;521,04;2388,17;8131,88;8,4808;0,03;395;2388;100;643,27;38,46;23,1049;1595,12;1415,82;14,62;21,61;552,42;2388,25;9061,6;-0,0016;0,0001;0
Engine_87;154;518,67;1,3;47,86;520,46;2388,27;8133,68;8,5212;0,03;396;2388;100;643,01;38,7;23,1136;1593,6;1422,24;14,62;21,61;552,11;2388,23;9054,42;0;0;0
Engine_87;155;518,67;1,3;47,8;520,44;2388,26;8131,42;8,5014;0,03;396;2388;100;642,92;38,64;23,1708;1594,26;1417,08;14,62;21,61;551,89;2388,2;9063,41;0,0016;0,0001;0
Engine_87;156;518,67;1,3;47,79;520,29;2388,19;8129,66;8,4743;0,03;394;2388;100;642,6;38,57;23,1811;1596;1421,16;14,62;21,61;552,11;2388,21;9057,06;-0,0009;0,0002;0
Engine_87;157;518,67;1,3;47,92;520,26;2388,2;8127,93;8,5231;0,03;397;2388;100;643,36;38,78;23,1228;1600,61;1424,07;14,62;21,61;552,16;2388,26;9061,43;-0,0015;-0,0003;0
Engine_87;158;518,67;1,3;47,75;519,82;2388,26;8130,11;8,4868;0,03;395;2388;100;643,97;38,51;23,1774;1596,9;1417,94;14,62;21,61;551,94;2388,22;9053,07;-0,0036;0,0001;0
Engine_87;159;518,67;1,3;47,87;520,03;2388,25;8133,54;8,4874;0,03;396;2388;100;643,83;38,52;23,1637;1605,11;1419,85;14,62;21,61;552,01;2388,23;9052,32;0;-0,0003;0
Engine_87;160;518,67;1,3;48,11;519,9;2388,19;8127,17;8,5121;0,03;394;2388;100;643,53;38,51;23,1153;1593,46;1416,58;14,62;21,61;552,63;2388,24;9046,05;0,001;0,0005;0
Engine_87;161;518,67;1,3;47,89;520,16;2388,23;8130,31;8,5091;0,03;396;2388;100;643,51;38,7;23,1756;1600,8;1422,12;14,62;21,61;551,7;2388,21;9057,06;-0,0026;-0,0003;0
Engine_87;162;518,67;1,3;48;520,28;2388,24;8128,65;8,4873;0,03;395;2388;100;643,51;38,59;23,1297;1594,77;1427,56;14,62;21,61;552,73;2388,29;9049,62;-0,0028;0,0001;0
Engine_87;163;518,67;1,3;48,14;520,32;2388,24;8130,37;8,5322;0,03;394;2388;100;643,19;38,4;23,2423;1599,47;1429,33;14,62;21,61;551,95;2388,15;9059,85;-0,0017;0,0001;0
Engine_87;164;518,67;1,3;48,05;520,78;2388,27;8132,98;8,5183;0,03;395;2388;100;643,37;38,46;23,0971;1600,31;1424,29;14,62;21,61;552,21;2388,23;9053,86;0,0001;-0,0001;0
Engine_87;165;518,67;1,3;48,11;519,8;2388,23;8127,54;8,4967;0,03;395;2388;100;643,28;38,62;23,1805;1604,21;1423,87;14,62;21,61;551,76;2388,27;9055,64;0,0001;0;0
Engine_87;166;518,67;1,3;47,73;519,88;2388,28;8121;8,5019;0,03;395;2388;100;643,35;38,61;23,1761;1604,57;1424,95;14,62;21,61;552,83;2388,23;9052,77;0,0019;-0,0001;0
Engine_87;167;518,67;1,3;48,13;519,79;2388,25;8121,98;8,4983;0,03;394;2388;100;643,54;38,54;23,0557;1598,55;1425,07;14,62;21,61;551,36;2388,26;9061,64;0,0014;-0,0004;0
Engine_87;168;518,67;1,3;48,01;519,98;2388,22;8124,71;8,4847;0,03;396;2388;100;643,39;38,54;23,0734;1603,78;1422,45;14,62;21,61;552,47;2388,28;9050,38;-0,0017;0,0003;0
Engine_87;169;518,67;1,3;48,03;519,98;2388,25;8122,02;8,4881;0,03;396;2388;100;643,27;38,47;23,1897;1601,18;1420,46;14,62;21,61;552,15;2388,26;9043,85;-0,0026;0,0002;0
Engine_87;170;518,67;1,3;48,12;519,67;2388,27;8122,88;8,4944;0,03;396;2388;100;644,13;38,51;23,0778;1600,38;1422,7;14,62;21,61;551,51;2388,25;9051,79;0,0011;0;0
Engine_87;171;518,67;1,3;48,12;519,72;2388,23;8122,26;8,5292;0,03;395;2388;100;643,76;38,5;23,0723;1606,22;1425,41;14,62;21,61;551,73;2388,26;9051,65;-0,0028;0,0005;0
Engine_87;172;518,67;1,3;48,25;519,74;2388,27;8127,09;8,5333;0,03;395;2388;100;643,57;38,52;23,0464;1598,99;1426,82;14,62;21,61;551,32;2388,26;9051,7;-0,0007;-0,0001;0
Engine_87;173;518,67;1,3;47,96;520,47;2388,27;8124,45;8,4905;0,03;395;2388;100;643,23;38,35;23,0811;1594,31;1426,94;14,62;21,61;551,7;2388,26;9050,49;0,0009;-0,0003;0
Engine_87;174;518,67;1,3;48,04;519,93;2388,27;8123,96;8,5638;0,03;396;2388;100;643,41;38,34;23,0574;1594,39;1437,64;14,62;21,61;551,53;2388,31;9052,23;-0,0019;-0,0004;0
Engine_87;175;518,67;1,3;48,2;519,65;2388,29;8124,33;8,5168;0,03;397;2388;100;643,78;38,52;23,0501;1597,02;1428,38;14,62;21,61;550,54;2388,28;9047,37;-0,0011;-0,0003;0
Engine_87;176;518,67;1,3;48,22;519,96;2388,28;8124,23;8,5268;0,03;396;2388;100;643,84;38,58;23,0729;1600,14;1424,05;14,62;21,61;551,15;2388,28;9055,59;0,0052;-0,0001;0
Engine_87;177;518,67;1,3;48,34;519,78;2388,28;8125,16;8,5164;0,03;395;2388;100;643,8;38,25;23,0864;1600,61;1432,55;14,62;21,61;551,18;2388,28;9047,59;0,0016;-0,0005;0
Engine_88;1;518,67;1,3;47,33;521,84;2388;8146,05;8,412;0,03;393;2388;100;642,31;39,12;23,3496;1573,02;1404,47;14,62;21,6;554,38;2388,03;9059,25;-0,0034;0,0003;0
Engine_88;2;518,67;1,3;47,18;522,02;2387,97;8147,36;8,4244;0,03;393;2388;100;642,37;39,12;23,4727;1586,55;1398,07;14,62;21,61;554,06;2388,02;9066,88;0,001;-0,0004;0
Engine_88;3;518,67;1,3;47,39;521,87;2388,05;8149,18;8,4138;0,03;392;2388;100;642,38;38,89;23,3376;1587,81;1404,04;14,62;21,61;554,08;2388,02;9065,97;-0,0029;0,0001;0
Engine_88;4;518,67;1,3;47,45;522,45;2388,04;8150,2;8,3916;0,03;392;2388;100;642,21;38,87;23,3907;1582,43;1407,34;14,62;21,61;554,67;2388,03;9068,35;-0,0001;-0,0001;0
Engine_88;5;518,67;1,3;47,3;522,31;2388,03;8140,86;8,4083;0,03;394;2388;100;641,62;38,96;23,2585;1589,79;1400,4;14,62;21,61;553,97;2388,01;9071,88;0,0024;0,0002;0
Engine_88;6;518,67;1,3;47,23;521,91;2388,02;8143,46;8,4177;0,03;393;2388;100;642,28;38,74;23,3716;1581,29;1397,61;14,62;21,61;553,95;2388,05;9061,6;-0,0002;0,0001;0
Engine_88;7;518,67;1,3;47,21;521,85;2388,01;8150,48;8,4039;0,03;392;2388;100;642,4;39,23;23,4079;1585,57;1397,19;14,62;21,61;554,02;2388;9065,09;-0,0003;-0,0001;0
Engine_88;8;518,67;1,3;47,34;521,58;2388,04;8143,5;8,3677;0,03;393;2388;100;641,25;38,95;23,3937;1595,7;1400,92;14,62;21,61;554,77;2388,02;9057,83;0,0007;0,0002;0
Engine_88;9;518,67;1,3;47,32;521,79;2388;8142,82;8,426;0,03;393;2388;100;641,61;38,98;23,4071;1587,22;1402,79;14,62;21,61;553,88;2388,06;9069,42;0,0011;-0,0002;0
Engine_88;10;518,67;1,3;47,32;522,22;2388,01;8147,11;8,4022;0,03;392;2388;100;642,38;38,86;23,2767;1586,48;1409,88;14,62;21,61;554,23;2388,06;9063,6;-0,0011;-0,0001;0
Engine_88;11;518,67;1,3;47,34;522,16;2387,99;8149,61;8,4248;0,03;393;2388;100;642,32;38,9;23,4371;1584,26;1396,04;14,62;21,61;553,51;2388,04;9062,89;-0,0022;0,0001;0
Engine_88;12;518,67;1,3;47,35;521,77;2388,01;8147,21;8,4293;0,03;394;2388;100;642,46;38,93;23,4117;1597,2;1404,95;14,62;21,61;554,01;2388,07;9067,86;0,0005;-0,0003;0
Engine_88;13;518,67;1,3;47,3;522,2;2388,05;8148,92;8,4026;0,03;393;2388;100;642,64;38,97;23,4493;1586,36;1398,11;14,62;21,61;553,9;2388,06;9060,9;0,0012;-0,0002;0
Engine_88;14;518,67;1,3;47,48;521,96;2387,99;8148,47;8,428;0,03;391;2388;100;642,14;38,96;23,2785;1580,73;1399,14;14,62;21,61;554,56;2387,99;9061,68;0,001;0,0002;0
Engine_88;15;518,67;1,3;47,61;521,91;2388,04;8145,8;8,3799;0,03;393;2388;100;642,5;38,78;23,3953;1586,02;1404,19;14,62;21,61;554,21;2387,99;9065,73;0,0034;-0,0001;0
Engine_88;16;518,67;1,3;47,12;522,18;2388,01;8148,43;8,4452;0,03;393;2388;100;642,02;39,02;23,3369;1590,08;1398,7;14,62;21,61;554,03;2388;9060,43;-0,0001;-0,0002;0
Engine_88;17;518,67;1,3;47,33;521,65;2388,03;8143,91;8,4394;0,03;392;2388;100;642,45;39,08;23,3343;1583,27;1399,59;14,62;21,61;554,62;2388,02;9065,26;-0,0016;0,0005;0
Engine_88;18;518,67;1,3;47,3;522,05;2388,05;8147,46;8,4161;0,03;391;2388;100;642,42;38,81;23,323;1591,09;1393,01;14,62;21,61;554,81;2387,99;9065,61;-0,0044;0,0005;0
Engine_88;19;518,67;1,3;47,27;521,58;2388,01;8142,94;8,4118;0,03;391;2388;100;642,27;39,01;23,3601;1585,02;1405,99;14,62;21,61;554,18;2388,01;9065,6;0,0034;0,0002;0
Engine_88;20;518,67;1,3;47,2;522,44;2388,07;8149,03;8,4092;0,03;393;2388;100;642,45;38,95;23,415;1586,58;1401,85;14,62;21,61;553,94;2388,04;9065,08;-0,0033;0,0003;0
Engine_88;21;518,67;1,3;47,33;522,08;2388;8146,09;8,4;0,03;394;2388;100;642,38;38,93;23,3225;1588,01;1409,21;14,62;21,61;553,77;2388,01;9064,07;-0,0034;-0,0001;0
Engine_88;22;518,67;1,3;47,36;521,78;2388,08;8145,03;8,4044;0,03;391;2388;100;643,01;39,02;23,4799;1581,67;1403,76;14,62;21,61;554,74;2388,11;9066,87;0,0003;0,0003;0
Engine_88;23;518,67;1,3;47,26;521,99;2388,05;8146,64;8,4218;0,03;392;2388;100;642,28;39,07;23,4131;1581,44;1401,52;14,62;21,61;554,13;2388,05;9058,91;0;0,0001;0
Engine_88;24;518,67;1,3;47,3;522,1;2388,05;8151,52;8,4166;0,03;394;2388;100;642,17;39,03;23,3687;1599,5;1403,41;14,62;21,61;554,56;2388,05;9062,72;-0,0005;0,0001;0
Engine_88;25;518,67;1,3;47,34;521,76;2388,02;8141,95;8,3938;0,03;392;2388;100;642;39,01;23,4055;1587,15;1401,83;14,62;21,61;554,3;2388,02;9064;0,0017;0,0005;0
Engine_88;26;518,67;1,3;47,37;522,42;2388,02;8142,29;8,4115;0,03;391;2388;100;642,74;38,8;23,4217;1581,69;1404,67;14,62;21,61;553,77;2388,03;9059,05;0,0019;0,0002;0
Engine_88;27;518,67;1,3;47,22;521,87;2388;8147,31;8,4546;0,03;391;2388;100;642,38;38,93;23,3682;1586,57;1392,35;14,62;21,61;553,66;2388,06;9059,94;-0,0005;0,0005;0
Engine_88;28;518,67;1,3;47,31;522,25;2388,02;8148,09;8,3896;0,03;392;2388;100;641,87;38,9;23,4357;1583,78;1401,59;14,62;21,61;553,59;2388,07;9072,53;-0,0014;0,0001;0
Engine_88;29;518,67;1,3;47,5;522,1;2388,02;8146,9;8,4124;0,03;391;2388;100;642,33;38,93;23,327;1587,56;1404,65;14,62;21,61;553,35;2388,03;9071,46;0,0007;0,0004;0
Engine_88;30;518,67;1,3;47,39;521,43;2388,02;8140,63;8,4246;0,03;390;2388;100;642,66;38,95;23,3545;1586,44;1401,94;14,62;21,61;554;2388,01;9064,77;0;-0,0004;0
Engine_88;31;518,67;1,3;47,18;522,08;2388,02;8140,36;8,3929;0,03;393;2388;100;642,51;39,01;23,3656;1580,45;1393,01;14,62;21,61;554,66;2388,01;9066,31;0,0051;0;0
Engine_88;32;518,67;1,3;47,29;522,47;2388,06;8146,38;8,3971;0,03;393;2388;100;642,67;38,89;23,3694;1594,03;1396,38;14,62;21,61;554,25;2388,04;9068,42;-0,0021;-0,0005;0
Engine_88;33;518,67;1,3;47,34;521,6;2388;8148,84;8,4319;0,03;393;2388;100;642,34;39,04;23,3455;1588,92;1404,44;14,62;21,61;553,89;2388,06;9065,48;-0,0011;-0,0001;0
Engine_88;34;518,67;1,3;47,33;522,22;2388,04;8144,52;8,4255;0,03;392;2388;100;642,19;39,03;23,3534;1591,56;1404,85;14,62;21,61;554,01;2388;9065,62;0,0015;-0,0004;0
Engine_88;35;518,67;1,3;47,11;521,73;2388,03;8142,48;8,4017;0,03;391;2388;100;642,67;38,88;23,4513;1580,31;1402,76;14,62;21,61;554,17;2387,99;9057,24;-0,0002;-0,0002;0
Engine_88;36;518,67;1,3;47,45;521,84;2388,03;8141,68;8,3986;0,03;391;2388;100;642,64;38,97;23,4312;1583,63;1407,39;14,62;21,61;554,37;2388,06;9063,67;0,0002;0,0003;0
Engine_88;37;518,67;1,3;47,34;521,95;2388,04;8146,11;8,417;0,03;392;2388;100;642,3;38,97;23,2724;1587,86;1391,57;14,62;21,61;553,49;2388,05;9065,57;-0,0001;0,0003;0
Engine_88;38;518,67;1,3;47,45;522,3;2388,01;8142,18;8,4033;0,03;393;2388;100;642,28;38,78;23,4026;1582,47;1398,67;14,62;21,61;553,8;2388;9068,17;0,0012;-0,0004;0
Engine_88;39;518,67;1,3;47,31;521,99;2388,06;8151,3;8,4114;0,03;393;2388;100;641,96;38,76;23,4228;1584,53;1397,96;14,62;21,61;553,88;2388,07;9070,92;0,0003;0,0002;0
Engine_88;40;518,67;1,3;47,2;521,87;2388,03;8156,55;8,4269;0,03;392;2388;100;642,33;38,85;23,3115;1581,3;1406,06;14,62;21,61;554,02;2388,05;9060,3;0,001;0,0001;0
Engine_88;41;518,67;1,3;47,5;522,01;2388;8138,74;8,4068;0,03;392;2388;100;642,82;38,98;23,4125;1583,25;1403,88;14,62;21,61;553,94;2388,04;9058,04;0,0012;0;0
Engine_88;42;518,67;1,3;47,16;521,74;2388,05;8141,38;8,4325;0,03;393;2388;100;642,32;38,68;23,4831;1584,32;1409,08;14,62;21,61;554,2;2388,02;9065,87;0,0037;-0,0002;0
Engine_88;43;518,67;1,3;47,24;522,17;2387,98;8142,09;8,4064;0,03;392;2388;100;642,08;39,07;23,3154;1582,17;1407,6;14,62;21,61;554,19;2388,03;9067,75;-0,0057;0;0
Engine_88;44;518,67;1,3;47,44;521,87;2388;8148,5;8,434;0,03;392;2388;100;642,55;39,02;23,4394;1591,19;1406,2;14,62;21,61;553,19;2388,04;9067,15;0,001;-0,0002;0
Engine_88;45;518,67;1,3;47,32;521,64;2388,03;8152,1;8,4073;0,03;392;2388;100;642,5;38,97;23,2912;1583,96;1406,29;14,62;21,61;554,1;2388,03;9063,16;0,0006;0,0002;0
Engine_88;46;518,67;1,3;47,36;521,54;2388,03;8150,31;8,4338;0,03;393;2388;100;641,88;38,93;23,2535;1586,23;1402,63;14,62;21,61;553,82;2388,03;9066,22;0,0021;0,0004;0
Engine_88;47;518,67;1,3;47,39;521,72;2388,07;8145,74;8,4224;0,03;393;2388;100;642,42;39,05;23,3989;1586,36;1403,35;14,62;21,61;553,73;2388,03;9065,83;0,0004;0;0
Engine_88;48;518,67;1,3;47,43;521,87;2388,05;8151,03;8,4444;0,03;392;2388;100;642,16;39,04;23,3566;1581,44;1403,07;14,62;21,6;554,02;2388,05;9066,18;-0,0005;0,0001;0
Engine_88;49;518,67;1,3;47,41;521,91;2388,03;8152,12;8,4278;0,03;392;2388;100;642,71;39,05;23,3028;1588,19;1403,53;14,62;21,61;554,1;2388,07;9062,38;-0,0017;0;0
Engine_88;50;518,67;1,3;47,55;522,06;2388,02;8144,21;8,4021;0,03;392;2388;100;643,22;39;23,2672;1583,22;1396,06;14,62;21,61;554,19;2388,06;9067,71;0,0001;0,0002;0
Engine_88;51;518,67;1,3;47,37;522,16;2388,06;8146,82;8,4124;0,03;392;2388;100;642,4;39,01;23,3288;1583,52;1403,3;14,62;21,61;554,45;2388,04;9065,64;0,0021;-0,0002;0
Engine_88;52;518,67;1,3;47,42;521,99;2388,04;8152,14;8,4034;0,03;392;2388;100;642,45;38,89;23,3104;1590,23;1405,08;14,62;21,61;553,84;2388;9074,56;-0,0006;0,0002;0
Engine_88;53;518,67;1,3;47,24;521,54;2387,99;8146,17;8,4261;0,03;392;2388;100;641,7;38,9;23,373;1592,28;1401,05;14,62;21,61;553,99;2388;9067,05;-0,0019;0,0002;0
Engine_88;54;518,67;1,3;47,35;522,21;2388,12;8143,17;8,4028;0,03;392;2388;100;642,03;38,95;23,3327;1587,62;1398,09;14,62;21,61;553,58;2388,02;9062,98;-0,0005;-0,0004;0
Engine_88;55;518,67;1,3;47,46;521,5;2387,99;8147,96;8,4079;0,03;394;2388;100;642,11;39,12;23,3258;1585,47;1405,29;14,62;21,61;553,68;2388,04;9063,92;-0,0017;0;0
Engine_88;56;518,67;1,3;47,38;522,38;2387,96;8144,33;8,4058;0,03;394;2388;100;642,22;38,89;23,3181;1584,4;1409,64;14,62;21,61;553,87;2388,07;9065,22;-0,0002;-0,0002;0
Engine_88;57;518,67;1,3;47,35;522,04;2388,02;8149,42;8,4166;0,03;391;2388;100;642,86;38,84;23,33;1585,06;1398,02;14,62;21,61;553,72;2388,04;9059,5;0,0028;-0,0004;0
Engine_88;58;518,67;1,3;47,43;521,95;2388,05;8143,27;8,421;0,03;393;2388;100;642,38;38,94;23,3614;1585,02;1399,36;14,62;21,61;553,02;2388,04;9060,66;0,0041;0,0001;0
