id;cycle;s1;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s2;s20;s21;s3;s4;s5;s6;s7;s8;s9;setting1;setting2
Engine_36;115;518,67;1,3;47,73;521,17;2388,21;8135,2;8,4114;0,03;394;2388;100;642,81;38,77;23,1929;1597,1;1413,11;14,62;21,61;552,4;2388,14;9060,62;-0,0037;-0,0001
Engine_36;116;518,67;1,3;47,87;520,71;2388,17;8136,21;8,4828;0,03;394;2388;100;643,19;38,69;23,1816;1589,11;1417,19;14,62;21,61;552,68;2388,17;9065,23;0,0007;-0,0001
Engine_36;117;518,67;1,3;47,82;521,04;2388,15;8145,59;8,447;0,03;393;2388;100;642,83;38,69;23,1954;1594,3;1419,24;14,62;21,61;552,18;2388,12;9054,25;-0,0013;0
Engine_36;118;518,67;1,3;47,63;521,26;2388,16;8137,3;8,5095;0,03;394;2388;100;643;38,66;23,1098;1592,91;1410,89;14,62;21,61;552,96;2388,18;9061,85;-0,0011;-0,0003
Engine_36;119;518,67;1,3;47,84;521,35;2388,12;8134,31;8,4685;0,03;394;2388;100;642,98;38,77;23,2097;1592,93;1415,11;14,62;21,61;552,4;2388,15;9058,04;-0,0001;-0,0004
Engine_36;120;518,67;1,3;47,75;520,34;2388,12;8135,82;8,4998;0,03;393;2388;100;643,13;38,77;23,3012;1587,68;1414,21;14,62;21,61;552,9;2388,17;9060,33;0,0017;0,0001
Engine_36;121;518,67;1,3;47,67;520,57;2388,22;8134,51;8,4687;0,03;395;2388;100;643,94;38,86;23,1504;1587,42;1418,39;14,62;21,61;552,38;2388,15;9062;0,0021;-0,0004
Engine_36;122;518,67;1,3;47,68;520,27;2388,19;8141,59;8,4458;0,03;396;2388;100;643,04;38,71;23,1548;1593,8;1421,21;14,62;21,61;552,89;2388,18;9061,67;0,0005;0
Engine_36;123;518,67;1,3;47,87;520,65;2388,15;8133,94;8,4578;0,03;396;2388;100;642,74;38,63;23,1117;1604,75;1421,09;14,62;21,61;552,09;2388,21;9065,85;0,0006;-0,0005
Engine_36;124;518,67;1,3;47,99;520,69;2388,15;8136,13;8,4964;0,03;393;2388;100;642,76;38,66;23,2345;1595,89;1412,12;14,62;21,61;552,83;2388,17;9054,35;0,0002;0,0004
Engine_36;125;518,67;1,3;47,76;520,21;2388,15;8133,98;8,5122;0,03;394;2388;100;643,07;38,47;23,2242;1602,03;1420,91;14,62;21,61;552,4;2388,15;9058,61;-0,0027;0,0002
Engine_36;126;518,67;1,3;47,91;520,36;2388,17;8134,32;8,4762;0,03;394;2388;100;643,05;38,68;23,1765;1595,42;1416,7;14,62;21,61;552,83;2388,18;9054,96;0,0003;0,0003
Engine_36;127;518,67;1,3;47,98;520,63;2388,21;8130,53;8,4854;0,03;395;2388;100;642,88;38,65;23,2799;1592,84;1419,59;14,62;21,61;552,26;2388,15;9057,49;0,0051;0,0001
Engine_36;128;518,67;1,3;47,73;520,25;2388,2;8142,49;8,4931;0,03;394;2388;100;642,95;38,61;23,1168;1589,15;1422,23;14,62;21,61;552,62;2388,14;9063,3;-0,0029;0,0002
Engine_36;129;518,67;1,3;47,98;519,96;2388,18;8136,91;8,4881;0,03;395;2388;100;643,16;38,66;23,1879;1591,2;1412,58;14,62;21,61;552;2388,22;9064,46;-0,0002;0,0002
Engine_36;130;518,67;1,3;47,82;520,62;2388,18;8135,43;8,4552;0,03;396;2388;100;643,31;38,72;23,2613;1596,54;1414,89;14,62;21,61;551,77;2388,19;9064,11;0,0051;0
Engine_36;131;518,67;1,3;48,05;520,61;2388,24;8135,53;8,463;0,03;395;2388;100;642,63;38,55;23,2111;1601,03;1418,97;14,62;21,61;552,68;2388,18;9060,91;0,0034;-0,0003
Engine_36;132;518,67;1,3;47,79;520,38;2388,17;8136,38;8,4766;0,03;395;2388;100;642,95;38,46;23,1681;1598,82;1418,22;14,62;21,61;551,72;2388,17;9061,46;-0,0006;0,0001
Engine_36;133;518,67;1,3;47,86;520,57;2388,2;8129,47;8,4893;0,03;396;2388;100;643,31;38,58;23,1332;1591,5;1424,15;14,62;21,61;552,14;2388,18;9054,41;-0,0017;-0,0001
Engine_36;134;518,67;1,3;47,98;520,28;2388,19;8134,44;8,4851;0,03;397;2388;100;643,49;38,71;23,0618;1604,32;1425,36;14,62;21,61;552,22;2388,18;9062,01;0,0016;0
Engine_36;135;518,67;1,3;47,92;520,95;2388,23;8132,62;8,4809;0,03;397;2388;100;643,85;38,72;23,2235;1596,06;1426,22;14,62;21,61;551,25;2388,21;9059,25;0,0021;-0,0002
Engine_36;136;518,67;1,3;47,87;519,85;2388,23;8130,75;8,4747;0,03;396;2388;100;643,22;38,7;23,2004;1598,44;1422,05;14,62;21,61;552,19;2388,17;9059,43;-0,0048;0
Engine_36;137;518,67;1,3;47,88;520,27;2388,2;8135,24;8,474;0,03;394;2388;100;643,72;38,55;23,1452;1592,11;1421,59;14,62;21,61;552,57;2388,21;9055,68;-0,0006;-0,0004
Engine_36;138;518,67;1,3;47,89;520,25;2388,24;8134,65;8,518;0,03;395;2388;100;643,73;38,34;23,1913;1597,96;1422,34;14,62;21,61;551,91;2388,2;9058,02;-0,0006;0
Engine_36;139;518,67;1,3;47,89;520,15;2388,23;8134,34;8,4641;0,03;396;2388;100;643,44;38,58;23,175;1589,79;1416,46;14,62;21,61;552,79;2388,19;9054,07;-0,0022;0,0003
Engine_36;140;518,67;1,3;48,17;520,15;2388,24;8134,89;8,4883;0,03;394;2388;100;644,01;38,63;23,1156;1594,5;1428,7;14,62;21,61;552,32;2388,22;9059,55;0,0083;-0,0001
Engine_36;141;518,67;1,3;47,81;519,91;2388,19;8135,27;8,47;0,03;395;2388;100;643,24;38,62;23,1442;1599,93;1420,72;14,62;21,61;552,35;2388,17;9060,54;-0,0033;-0,0005
Engine_36;142;518,67;1,3;47,92;520,48;2388,21;8130,89;8,5087;0,03;395;2388;100;643,29;38,65;23,2174;1596,3;1418,29;14,62;21,61;551,69;2388,2;9054,25;0,0021;0,0001
Engine_36;143;518,67;1,3;48,09;520,18;2388,26;8132,61;8,4947;0,03;394;2388;100;643,54;38,55;23,1692;1595,15;1421,14;14,62;21,61;552,39;2388,22;9065,54;0,001;-0,0004
Engine_36;144;518,67;1,3;47,98;520,31;2388,26;8137,9;8,5087;0,03;395;2388;100;643,38;38,48;23,1261;1595,16;1425,25;14,62;21,61;551,02;2388,18;9056,99;0,0023;0,0002
Engine_36;145;518,67;1,3;47,88;519,84;2388,23;8135,64;8,5063;0,03;395;2388;100;643,77;38,73;23,1583;1597,25;1428,83;14,62;21,61;551,69;2388,23;9052,61;0,0016;0,0003
Engine_36;146;518,67;1,3;48,09;519,89;2388,22;8129,8;8,5318;0,03;395;2388;100;643,75;38,59;23,1861;1594,2;1419,61;14,62;21,61;551,29;2388,22;9061,91;0,0018;0
Engine_36;147;518,67;1,3;48,11;519,83;2388,23;8133,97;8,5027;0,03;397;2388;100;643,64;38,45;23,0551;1597,08;1425,03;14,62;21,61;551,64;2388,25;9054,02;-0,0012;-0,0002
Engine_36;148;518,67;1,3;48,07;520,62;2388,21;8128,04;8,4897;0,03;395;2388;100;643,25;38,66;23,0497;1600,93;1425,35;14,62;21,61;551,42;2388,27;9055,93;0,0001;0
Engine_36;149;518,67;1,3;48,02;519,69;2388,26;8134,23;8,4919;0,03;396;2388;100;643,45;38,69;23,0948;1592,85;1431,97;14,62;21,61;551,73;2388,29;9052,39;0,001;0,0002
Engine_36;150;518,67;1,3;48,02;520,25;2388,27;8129,37;8,5117;0,03;396;2388;100;643,53;38,55;23,1343;1595,55;1428,45;14,62;21,61;552,21;2388,23;9061,65;0,0041;-0,0005
Engine_36;151;518,67;1,3;48,05;519,61;2388,29;8130,59;8,4733;0,03;397;2388;100;643,81;38,59;23,089;1597,38;1427,92;14,62;21,61;551,7;2388,23;9060,53;-0,0008;0,0004
Engine_36;152;518,67;1,3;48,17;519,38;2388,27;8124,16;8,5234;0,03;395;2388;100;643,59;38,46;23,1204;1595,1;1431,26;14,62;21,61;552,03;2388,22;9050,49;-0,0004;-0,0003
Engine_36;153;518,67;1,3;48,18;519,98;2388,25;8129,94;8,5288;0,03;395;2388;100;643,63;38,55;23,1005;1598,71;1424,73;14,62;21,61;551,74;2388,2;9057,12;-0,0023;-0,0003
Engine_36;154;518,67;1,3;48,06;519,6;2388,29;8127,78;8,5334;0,03;397;2388;100;643,83;38,41;23,1648;1597,45;1420,45;14,62;21,61;551,67;2388,25;9048,87;0,0001;0,0004
Engine_36;155;518,67;1,3;47,92;519,45;2388,26;8125,48;8,5326;0,03;397;2388;100;643,98;38,42;22,9776;1598,5;1430,87;14,62;21,61;552;2388,25;9061,08;0,0026;-0,0002
Engine_36;156;518,67;1,3;48;519,62;2388,31;8130,62;8,5165;0,03;396;2388;100;643,87;38,64;23,1127;1598,34;1432,17;14,62;21,61;551,98;2388,34;9054,17;-0,0026;-0,0001
Engine_36;157;518,67;1,3;48,3;519,78;2388,22;8127,07;8,4977;0,03;396;2388;100;643,68;38,42;22,9966;1593,61;1428,71;14,62;21,61;551,5;2388,25;9062,51;0,0015;-0,0002
Engine_36;158;518,67;1,3;48,26;519,4;2388,31;8124,67;8,5327;0,03;396;2388;100;643,31;38,39;22,9915;1606,6;1432,33;14,62;21,61;551,7;2388,28;9051,21;-0,0005;-0,0001
Engine_37;1;518,67;1,3;47,35;521,5;2388,09;8127,28;8,4529;0,03;392;2388;100;642,5;39,11;23,4308;1586,54;1404,33;14,62;21,61;553,48;2388,04;9045,66;0,0035;0,0001
Engine_37;2;518,67;1,3;47,43;521,95;2388,09;8126,1;8,3788;0,03;392;2388;100;642,92;38,86;23,3651;1588,48;1405,62;14,62;21,61;553,6;2388,07;9048,59;-0,0017;0,0001
Engine_37;3;518,67;1,3;47,4;522,06;2388,1;8125,95;8,4155;0,03;392;2388;100;642,98;38,96;23,3742;1587,26;1407,49;14,62;21,61;553,89;2388,14;9048,71;0,0006;0,0002
Engine_37;4;518,67;1,3;47,41;521,94;2388,12;8122,85;8,4248;0,03;392;2388;100;641,91;38,93;23,2615;1588,28;1405,6;14,62;21,61;553,74;2388,1;9041,67;-0,0016;-0,0005
Engine_37;5;518,67;1,3;47,29;521,85;2388,07;8131,29;8,3972;0,03;391;2388;100;642,73;38,87;23,2821;1589,12;1405,39;14,62;21,61;553,16;2388,1;9046,52;0,0031;0
Engine_37;6;518,67;1,3;47,39;521,9;2388,13;8129,16;8,4226;0,03;391;2388;100;641,81;38,87;23,3251;1588,21;1404,35;14,62;21,61;553,36;2388,08;9044,63;0,0012;0,0004
Engine_37;7;518,67;1,3;47,35;521,9;2388,09;8125,11;8,4142;0,03;391;2388;100;642,35;38,92;23,3192;1592,92;1401,08;14,62;21,61;554,24;2388,12;9048,44;0,0028;0,0001
Engine_37;8;518,67;1,3;47,49;521,8;2388,07;8129,08;8,4259;0,03;390;2388;100;642,75;38,78;23,3021;1590,43;1414,15;14,62;21,61;554,12;2388,1;9037,8;0,0012;-0,0004
Engine_37;9;518,67;1,3;47,41;521,87;2388,06;8120,23;8,4134;0,03;393;2388;100;642,31;39;23,2373;1586,53;1402,66;14,62;21,61;553,96;2388,14;9043,44;0,0004;-0,0005
Engine_37;10;518,67;1,3;47,42;521,19;2388,07;8127,12;8,3981;0,03;393;2388;100;643,42;39,04;23,3901;1583,09;1403,06;14,62;21,61;553,83;2388,06;9044,81;-0,0009;0,0003
Engine_37;11;518,67;1,3;47,48;521,56;2388,1;8123,79;8,4051;0,03;394;2388;100;642,61;38,81;23,2653;1581,38;1402,61;14,62;21,61;554,28;2388,09;9041,31;0,007;0,0004
Engine_37;12;518,67;1,3;47,35;521,44;2388,1;8128,02;8,4237;0,03;392;2388;100;643,03;38,97;23,4243;1595,92;1408,37;14,62;21,61;553,59;2388,1;9047,06;-0,0045;0
Engine_37;13;518,67;1,3;47,54;521,78;2388,09;8123,54;8,4379;0,03;391;2388;100;642,46;38,97;23,3851;1591,6;1412,52;14,62;21,61;553,71;2388,08;9053,06;-0,0025;0,0001
Engine_37;14;518,67;1,3;47,41;521,68;2388,14;8131;8,4266;0,03;393;2388;100;643,24;38,8;23,345;1591,89;1401,8;14,62;21,61;553,78;2388,12;9055,67;-0,0039;0,0003
Engine_37;15;518,67;1,3;47,53;521,72;2388,11;8126,83;8,4421;0,03;393;2388;100;642,34;39,04;23,3592;1594,41;1404,49;14,62;21,61;553,5;2388,06;9045,05;0,0032;0,0003
Engine_37;16;518,67;1,3;47,54;521,24;2388,16;8133,05;8,4128;0,03;393;2388;100;642,33;38,97;23,1965;1587,32;1408,82;14,62;21,61;554,09;2388,04;9049,37;0,0019;-0,0002
Engine_37;17;518,67;1,3;47,43;521,94;2388,1;8128,72;8,4158;0,03;392;2388;100;642,32;38,66;23,3304;1587,45;1413,91;14,62;21,61;554,34;2388,12;9047,32;0,0007;-0,0003
Engine_37;18;518,67;1,3;47,47;521,73;2388,13;8128,47;8,4277;0,03;394;2388;100;642,52;38,89;23,3713;1595,98;1408,33;14,62;21,61;553,4;2388,04;9047,15;0,0003;-0,0004
Engine_37;19;518,67;1,3;47,46;521,75;2388,12;8130,34;8,426;0,03;392;2388;100;642,64;38,85;23,3438;1584,77;1403,72;14,62;21,61;553,96;2388,07;9048,64;0,0007;-0,0003
Engine_37;20;518,67;1,3;47,45;521,35;2388,06;8124,57;8,4123;0,03;393;2388;100;642,32;38,83;23,2338;1592,11;1407,08;14,62;21,61;553,23;2388,06;9041,88;0,0057;0,0003
Engine_37;21;518,67;1,3;47,57;521,21;2388,13;8121,33;8,4245;0,03;393;2388;100;643,06;38,85;23,3026;1588,47;1401,8;14,62;21,61;553,74;2388,07;9042,21;-0,0001;0,0001
Engine_37;22;518,67;1,3;47,5;521,44;2388,09;8120,54;8,424;0,03;392;2388;100;642,52;38,82;23,3173;1591,28;1410,47;14,62;21,61;554,03;2388,09;9044,74;0,0032;-0,0001
Engine_37;23;518,67;1,3;47,42;521,38;2388,1;8120,53;8,4339;0,03;391;2388;100;642,29;38,96;23,2952;1589,51;1409,31;14,62;21,61;554,34;2388,1;9045,04;-0,0023;0,0001
Engine_37;24;518,67;1,3;47,29;521,63;2388,11;8122,41;8,4412;0,03;394;2388;100;642,4;39,03;23,3359;1591,92;1409,21;14,62;21,61;553,37;2388,11;9044,73;-0,001;0,0003
Engine_37;25;518,67;1,3;47,54;521,84;2388,08;8122,29;8,4139;0,03;393;2388;100;642,71;38,91;23,3409;1586,02;1399,81;14,62;21,61;553,95;2388,1;9050,83;0,0018;-0,0003
Engine_37;26;518,67;1,3;47,53;521,39;2388,14;8128,52;8,4296;0,03;393;2388;100;642,42;38,9;23,3782;1594,25;1414,05;14,62;21,61;553,07;2388,12;9047,02;-0,0047;0,0001
Engine_37;27;518,67;1,3;47,49;521,44;2388,1;8129,74;8,4047;0,03;393;2388;100;643,07;38,98;23,4082;1588,2;1404,08;14,62;21,61;553,52;2388,12;9051,33;0,0001;0,0001
Engine_37;28;518,67;1,3;47,48;521,9;2388,1;8127,02;8,4521;0,03;392;2388;100;642,21;38,84;23,2769;1581,71;1401,31;14,62;21,61;554,1;2388,05;9039,75;0,0017;-0,0003
Engine_37;29;518,67;1,3;47,46;521,68;2388,15;8132,09;8,4431;0,03;393;2388;100;642,39;38,84;23,3194;1590,63;1409,33;14,62;21,61;554,52;2388,11;9049,22;-0,0014;0,0003
Engine_37;30;518,67;1,3;47,57;521,84;2388,08;8123,37;8,4157;0,03;392;2388;100;642,22;38,92;23,322;1584,79;1412,19;14,62;21,61;553,39;2388,09;9045,62;-0,003;0,0002
Engine_37;31;518,67;1,3;47,57;521,31;2388,1;8123,31;8,4139;0,03;393;2388;100;642,39;38,96;23,3071;1587,81;1404,79;14,62;21,61;553,72;2388,13;9044,68;0,0026;0,0003
Engine_37;32;518,67;1,3;47,58;521,86;2388,06;8125,6;8,4357;0,03;393;2388;100;642,64;39,07;23,236;1582,31;1409,24;14,62;21,61;553,82;2388,16;9036,3;0,0003;-0,0002
Engine_37;33;518,67;1,3;47,56;521,96;2388,15;8127,28;8,4365;0,03;392;2388;100;642,67;38,96;23,4055;1590,11;1402,02;14,62;21,61;553,48;2388,09;9047,83;-0,0027;0,0002
Engine_37;34;518,67;1,3;47,31;521,91;2388,03;8123,97;8,4177;0,03;392;2388;100;642,58;38,9;23,3303;1585,84;1406,21;14,62;21,61;553,95;2388,13;9057,51;-0,0009;-0,0004
Engine_37;35;518,67;1,3;47,54;521,24;2388,08;8127,25;8,4185;0,03;392;2388;100;642,14;38,9;23,2039;1585,78;1405,47;14,62;21,61;554,01;2388,13;9042,51;0,0026;-0,0003
Engine_37;36;518,67;1,3;47,46;522,36;2388,14;8125,8;8,4442;0,03;392;2388;100;642,56;38,97;23,3966;1583,7;1401,22;14,62;21,61;553,08;2388,05;9044,77;-0,0005;0,0001
Engine_37;37;518,67;1,3;47,53;521,53;2388,08;8124,59;8,4299;0,03;391;2388;100;642,94;38,96;23,3027;1587,96;1407,31;14,62;21,61;553,85;2388,08;9049,02;0,0006;-0,0003
Engine_37;38;518,67;1,3;47,53;521,72;2388,12;8124,35;8,4251;0,03;393;2388;100;642,68;38,84;23,3244;1592,84;1413;14,62;21,61;553,59;2388,09;9045,3;-0,0012;0
Engine_37;39;518,67;1,3;47,32;521,79;2388,14;8128,21;8,4036;0,03;393;2388;100;642,39;39,02;23,268;1589,76;1400,73;14,62;21,61;554,17;2388,11;9052,8;0,0016;0,0004
Engine_37;40;518,67;1,3;47,39;521,25;2388,13;8121,51;8,4136;0,03;391;2388;100;642,79;39,08;23,2388;1585,6;1399,48;14,62;21,61;553,85;2388,08;9044,98;-0,0001;0,0003
Engine_37;41;518,67;1,3;47,36;521,56;2388,13;8129,21;8,4021;0,03;393;2388;100;642,45;38,85;23,32;1584,82;1402,73;14,62;21,61;552,91;2388,12;9047,4;-0,0029;-0,0003
Engine_37;42;518,67;1,3;47,38;522,03;2388,1;8130,47;8,4654;0,03;392;2388;100;642,73;38,87;23,2979;1584,07;1403,36;14,62;21,61;553,41;2388,11;9034,32;0,0013;0,0002
Engine_37;43;518,67;1,3;47,48;521,7;2388,1;8128,4;8,4499;0,03;393;2388;100;642,59;38,85;23,3694;1580;1407,56;14,62;21,61;553,29;2388,1;9041,93;-0,0011;0
Engine_37;44;518,67;1,3;47,49;521,3;2388,17;8124,42;8,444;0,03;392;2388;100;642,19;38,88;23,2111;1593,57;1411,21;14,62;21,61;553,5;2388,12;9040,52;-0,0016;0,0003
Engine_37;45;518,67;1,3;47,68;521,85;2388,05;8126,67;8,435;0,03;392;2388;100;642,55;38,72;23,3284;1585,72;1406,68;14,62;21,61;553,88;2388,14;9046,28;0,003;-0,0002
Engine_37;46;518,67;1,3;47,3;522,11;2388,11;8127,52;8,4227;0,03;392;2388;100;642,77;39;23,2755;1586,48;1405,59;14,62;21,61;553,94;2388,11;9045,47;0,0027;0
Engine_37;47;518,67;1,3;47,47;521,81;2388,06;8124,61;8,4613;0,03;393;2388;100;642,5;39,1;23,3444;1588,93;1403,14;14,62;21,61;553,71;2388,11;9036,06;0,0048;-0,0005
Engine_37;48;518,67;1,3;47,59;521,59;2388,12;8124,65;8,406;0,03;392;2388;100;642,33;38,8;23,3524;1586,64;1401,04;14,62;21,61;553,6;2388,14;9048,65;-0,0012;-0,0003
Engine_37;49;518,67;1,3;47,45;521,92;2388,08;8127,76;8,4418;0,03;392;2388;100;642,35;38,73;23,416;1586,63;1406,91;14,62;21,61;553,15;2388,12;9046,52;-0,0009;-0,0004
Engine_37;50;518,67;1,3;47,45;521,88;2388,07;8124,68;8,4407;0,03;393;2388;100;642,14;38,97;23,3188;1587,79;1400,96;14,62;21,61;553,73;2388,16;9043,88;0;-0,0005
Engine_37;51;518,67;1,3;47,49;522;2388,13;8124,96;8,4235;0,03;393;2388;100;642,05;38,91;23,2631;1591,66;1404,84;14,62;21,61;553,35;2388,1;9042,18;-0,0003;-0,0001
Engine_37;52;518,67;1,3;47,44;521,73;2388,1;8130,06;8,4506;0,03;393;2388;100;642,54;38,97;23,3561;1587,28;1398,83;14,62;21,61;553,57;2388,05;9044,02;-0,0024;0
Engine_37;53;518,67;1,3;47,35;521,46;2388,13;8124,51;8,4276;0,03;393;2388;100;642,5;38,97;23,247;1585,21;1402,36;14,62;21,61;553,37;2388,14;9039,24;0,0007;0
Engine_37;54;518,67;1,3;47,51;521,84;2388,1;8124,56;8,4198;0,03;392;2388;100;642,84;38,94;23,2281;1595,39;1406,71;14,62;21,61;553,36;2388,1;9048,38;0,0035;-0,0003
Engine_37;55;518,67;1,3;47,59;521,39;2388,18;8129;8,4652;0,03;394;2388;100;642,24;38,73;23,3556;1595,6;1404,91;14,62;21,61;552,65;2388,13;9048,35;-0,0028;-0,0001
Engine_37;56;518,67;1,3;47,54;521,48;2388,09;8132,81;8,4319;0,03;393;2388;100;642,49;38,93;23,3576;1590,94;1410,27;14,62;21,61;553,78;2388,17;9048,07;-0,0047;0
Engine_37;57;518,67;1,3;47,48;521,45;2388,1;8125,13;8,445;0,03;392;2388;100;642,86;38,83;23,3823;1600,31;1399,77;14,62;21,61;552,73;2388,13;9032,79;-0,0014;0,0001
Engine_37;58;518,67;1,3;47,36;521,61;2388,11;8127,74;8,4104;0,03;393;2388;100;643,28;38,85;23,336;1582,94;1410,48;14,62;21,61;554,11;2388,12;9038,82;-0,0019;0,0002
Engine_37;59;518,67;1,3;47,5;520,88;2388,15;8124,66;8,4292;0,03;393;2388;100;642,55;38,8;23,3332;1595,46;1408,57;14,62;21,61;553,05;2388,11;9048,18;0,0027;0,0004
Engine_37;60;518,67;1,3;47,53;521,24;2388,13;8125,27;8,4282;0,03;392;2388;100;642,34;38,93;23,2334;1585,25;1414,78;14,62;21,61;554,26;2388,14;9040,92;0,0013;-0,0003
Engine_37;61;518,67;1,3;47,52;521,55;2388,16;8126,77;8,4703;0,03;394;2388;100;642,45;38,89;23,2826;1591,16;1400,18;14,62;21,61;553,54;2388,15;9046,19;0,0035;0,0003
Engine_37;62;518,67;1,3;47,66;521;2388,11;8120,52;8,4238;0,03;393;2388;100;642,61;38,9;23,2605;1581,5;1402,58;14,62;21,61;553,89;2388,17;9050,07;-0,0014;0,0004
Engine_37;63;518,67;1,3;47,44;521,95;2388,12;8121,31;8,4414;0,03;393;2388;100;642,24;38,8;23,2469;1591,84;1403,74;14,62;21,61;553,42;2388,09;9050,05;-0,001;-0,0001
Engine_37;64;518,67;1,3;47,39;521,22;2388,14;8125,12;8,436;0,03;393;2388;100;642,81;39,2;23,312;1594,2;1409,64;14,62;21,61;553,51;2388,1;9039,4;-0,002;-0,0001
Engine_37;65;518,67;1,3;47,6;521,68;2388,11;8128,66;8,4259;0,03;393;2388;100;642,52;38,69;23,3188;1589,93;1408,69;14,62;21,61;553,37;2388,07;9039,19;-0,0013;0,0004
Engine_37;66;518,67;1,3;47,49;521,66;2388,15;8121,44;8,4468;0,03;392;2388;100;642,7;38,92;23,3215;1590,27;1400,52;14,62;21,61;553,66;2388,08;9042,36;-0,0022;-0,0003
Engine_37;67;518,67;1,3;47,41;521,31;2388,13;8125,16;8,4489;0,03;394;2388;100;642,41;38,86;23,3045;1593,17;1413,88;14,62;21,61;553,11;2388,09;9050,62;0,0006;-0,0004
Engine_37;68;518,67;1,3;47,49;521,63;2388,12;8124,2;8,4769;0,03;392;2388;100;642,48;38,7;23,414;1586,68;1414,36;14,62;21,61;553,09;2388,14;9044,4;0,0043;-0,0003
Engine_37;69;518,67;1,3;47,52;521,52;2388,1;8126,56;8,4417;0,03;393;2388;100;643,04;38,84;23,2232;1584,36;1409,55;14,62;21,61;553,93;2388,14;9049,64;0,0002;0,0004
Engine_37;70;518,67;1,3;47,48;521,62;2388,13;8124,59;8,4332;0,03;392;2388;100;642,64;39,08;23,3232;1591,47;1410,36;14,62;21,61;554,07;2388,12;9041,24;0,001;0,0004
Engine_37;71;518,67;1,3;47,69;521,47;2388,12;8124,71;8,4388;0,03;393;2388;100;643,18;38,9;23,2814;1596,56;1408,8;14,62;21,61;553,11;2388,14;9047,93;0,0026;0,0004
Engine_37;72;518,67;1,3;47,6;521,7;2388,14;8128,16;8,465;0,03;393;2388;100;642,81;38,85;23,2723;1588,86;1412,05;14,62;21,61;553,01;2388,14;9043,99;-0,0014;0,0004
Engine_37;73;518,67;1,3;47,3;521,2;2388,1;8125,55;8,4593;0,03;392;2388;100;642,85;38,8;23,3026;1590,2;1407,48;14,62;21,61;553,37;2388,08;9037,43;-0,0024;-0,0004
Engine_37;74;518,67;1,3;47,46;521,63;2388,08;8124,58;8,4715;0,03;392;2388;100;642,22;39,05;23,3422;1584,28;1409,37;14,62;21,61;552,95;2388,07;9037,22;-0,0016;0,0003
Engine_37;75;518,67;1,3;47,64;521,53;2388,13;8126,98;8,4622;0,03;394;2388;100;642,68;38,67;23,2209;1593,18;1411,24;14,62;21,61;553,65;2388,09;9047,28;0,0015;-0,0005
Engine_37;76;518,67;1,3;47,68;521,35;2388,09;8127,71;8,4411;0,03;392;2388;100;642,79;39,02;23,3288;1591,41;1406,27;14,62;21,61;553,36;2388,13;9043,94;0,0038;-0,0002
Engine_37;77;518,67;1,3;47,58;521,82;2388,16;8118,21;8,4256;0,03;393;2388;100;642,43;38,82;23,4415;1594,22;1408,53;14,62;21,61;553,34;2388,13;9047,23;0,0027;0,0004
Engine_37;78;518,67;1,3;47,62;521,38;2388,17;8123,06;8,4429;0,03;390;2388;100;642,76;39,04;23,3077;1587,6;1411,61;14,62;21,61;553,71;2388,1;9048,23;-0,0019;-0,0002
Engine_37;79;518,67;1,3;47,53;521,42;2388,11;8124,75;8,4368;0,03;392;2388;100;642,84;38,79;23,2713;1582,68;1413,18;14,62;21,61;553,57;2388,09;9046,21;-0,0003;-0,0003
Engine_37;80;518,67;1,3;47,52;521,24;2388,09;8123,32;8,4126;0,03;393;2388;100;642,75;38,88;23,311;1593,82;1406,21;14,62;21,61;553,14;2388,12;9042,24;-0,0038;0
Engine_37;81;518,67;1,3;47,59;521,32;2388,07;8126,57;8,4171;0,03;393;2388;100;642,67;38,85;23,2601;1589,55;1405,92;14,62;21,61;553,28;2388,12;9041,82;0,0009;0,0002
Engine_37;82;518,67;1,3;47,55;521,5;2388,1;8124,81;8,4355;0,03;392;2388;100;642,65;38,92;23,1745;1585,97;1407,54;14,62;21,61;553,16;2388,08;9044,36;0,0009;0,0003
Engine_37;83;518,67;1,3;47,84;521,54;2388,15;8123,6;8,4693;0,03;393;2388;100;642,59;38,83;23,2861;1587,24;1408,22;14,62;21,61;552,85;2388,14;9052,38;-0,0012;0,0004
Engine_37;84;518,67;1,3;47,4;522,14;2388,1;8125,28;8,4607;0,03;391;2388;100;642,56;38,77;23,258;1588,8;1411,69;14,62;21,61;553,72;2388,12;9045,12;0,0018;-0,0004
Engine_37;85;518,67;1,3;47,62;521,82;2388,11;8124,08;8,4146;0,03;394;2388;100;642,4;38,9;23,2472;1589,23;1404,18;14,62;21,61;553,64;2388,12;9056,44;0,0035;0,0004
Engine_37;86;518,67;1,3;47,58;521,73;2388,17;8126,84;8,4486;0,03;392;2388;100;642,6;38,66;23,288;1591,05;1407,47;14,62;21,61;553,16;2388,1;9047,38;0,002;0,0004
Engine_37;87;518,67;1,3;47,39;520,98;2388,16;8119,16;8,4119;0,03;393;2388;100;642,38;38,76;23,2998;1590,4;1406,92;14,62;21,61;552,78;2388,16;9041,15;0,0027;-0,0004
Engine_37;88;518,67;1,3;47,52;521,24;2388,07;8121,6;8,4818;0,03;394;2388;100;642,83;38,73;23,4232;1587,11;1404,05;14,62;21,61;552,99;2388,17;9046,34;0,0033;-0,0005
